"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:1bAuiVz7j2Qa78fssoVjKq","Terrible Love","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","spotify:album:59gXPxZ8CwFaeknPxtxXHZ","High Violet","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","2010-05-11","https://i.scdn.co/image/ab67616d0000b273c1bf75ecc16e26cc15065f0e","1","1","279760","","false","0","GBAFL1000094","","2015-04-09T16:20:27Z","chamber pop,indie folk,indie rock,indietronica,modern rock","0.257","0.794","7","-6.023","1","0.0563","0.549","0.722","0.118","0.35","77.923","4","","4AD","C 2010 4AD Ltd., P 2010 4AD Ltd."
"spotify:track:0CVZ9rmMvVSSCu0xwXh9Fy","Spanway Hits","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","1","145013","","false","0","USSUB1411101","","2015-04-09T16:20:24Z","","0.438","0.875","4","-5.574","1","0.0527","0.000981","0.0000827","0.385","0.369","122.738","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:3TYYYUm9Ovflpmhf3kMxGK","Blast Valve","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","2","173813","","false","0","USSUB1411102","","2015-04-09T16:20:24Z","","0.2","0.896","4","-7.345","1","0.0402","0.000118","0.0508","0.244","0.439","155.963","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:0R0a3tVKRAgSYpfTWgoax0","Structo","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","4","219786","","false","0","USSUB1411104","","2015-04-09T16:20:23Z","","0.306","0.623","0","-6.049","1","0.0298","0.000447","0.0000295","0.0781","0.414","135.842","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:3uT3pzPwHJT7iXj8gmo3k8","Roziere","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","3","80666","","false","0","USSUB1411103","","2015-04-09T16:20:23Z","","0.284","0.25","4","-10.018","1","0.0301","0.629","0.918","0.096","0.0669","75.655","3","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:170t4Jl4ZMvRd3mKXFgKih","Deluca","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","6","246466","","false","0","USSUB1411106","","2015-04-09T16:20:22Z","","0.224","0.809","9","-6.868","1","0.0324","0.00001","0.727","0.17","0.278","132.699","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:19gjaUO73JO6GLsdj2Xyz8","Mieke","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","7","171280","","false","0","USSUB1411107","","2015-04-09T16:20:22Z","","0.491","0.814","9","-6.922","1","0.0321","0.000951","0.00122","0.3","0.718","131.003","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:6KfYJ4kqVjMEticiPcVoKx","Candy Dish of Diamonds","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","5","52400","","false","0","USSUB1411105","","2015-04-09T16:20:22Z","","0.518","0.478","5","-14.29","0","0.0624","0.374","0.978","0.817","0.124","132.483","5","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:32PLu1I72hmWlKNmRsmSVG","On the Playground, in the Wind","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","8","131320","","false","0","USSUB1411108","","2015-04-09T16:20:21Z","","0.365","0.497","9","-10.691","1","0.0264","0.0232","0.72","0.264","0.408","76.877","3","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:6Wwb0c3jfJ0d5dCazItckO","The Shins","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","9","190613","","false","0","USSUB1411109","","2015-04-09T16:20:21Z","","0.347","0.844","9","-5.472","1","0.0403","0.000048","0.00000525","0.292","0.326","118.532","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:1aVZtWbvnaVtcDq7ixsuuY","Vantage","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","11","318573","","false","0","USSUB1411111","","2015-04-09T16:20:20Z","","0.317","0.672","9","-8.287","1","0.0315","0.0111","0.569","0.112","0.213","156.393","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:6JZBHBKZGFRGSE7aLjKsbv","Faded Polaroids","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","spotify:album:3NYVFoLunLCIWpdSAzQbXZ","When You Land Here, It's Time to Return (2014 Remix/Remaster)","spotify:artist:6hBY5Lh8jDraauB9148Ub5","Flake Music","2011-11-24","https://i.scdn.co/image/ab67616d0000b273f2a54d731ab057501e6ad961","1","10","151466","","false","0","USSUB1411110","","2015-04-09T16:20:20Z","","0.435","0.656","7","-7.745","1","0.0325","0.000154","0.00437","0.0606","0.114","116.927","4","","Sub Pop Records","C 2014 Flake Music, P 2014 Flake Music"
"spotify:track:7Jk2pg4g0c5rz5AfkEGMRp","Sun's Coming Up","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","12","320293","https://p.scdn.co/mp3-preview/2a59ee99e3f91c3801ad1b80350e548cbe0ed845?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","AUUM71200498","","2015-04-09T16:20:14Z","australian psych,modern rock,neo-psychedelic,rock","0.286","0.806","7","-7.056","0","0.0937","0.956","0.0764","0.615","0.328","123.858","3","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:33JMMgxQKL3zJsZeMNC3gR","Nothing That Has Happened So Far Has Been Anything We Could Control","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","11","359946","https://p.scdn.co/mp3-preview/1fb699dbd16c25c9782852b044192ebf7fcb8604?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUUM71200497","","2015-04-09T16:20:13Z","australian psych,modern rock,neo-psychedelic,rock","0.348","0.864","3","-3.564","1","0.0421","0.0444","0.483","0.0873","0.359","99.851","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:2UYHP0RQqPFvue0Ygs5Amm","Keep On Lying","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","8","353933","https://p.scdn.co/mp3-preview/36be551ca06278c4b5ced78aadb02ab9203b0141?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","AUUM71200494","","2015-04-09T16:20:11Z","australian psych,modern rock,neo-psychedelic,rock","0.485","0.814","0","-4.894","0","0.0356","0.0783","0.0128","0.273","0.658","123.997","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:4Klyx5dYqZV9YefSecDwDv","She Just Won't Believe Me","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","10","57173","https://p.scdn.co/mp3-preview/705aa3fa0a4677158fb7ed3f53f6c59ea18b0c18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","AUUM71200496","","2015-04-09T16:20:11Z","australian psych,modern rock,neo-psychedelic,rock","0.138","0.28","0","-7.66","1","0.0368","0.219","0.0204","0.37","0.0752","141.335","3","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:6qZjm61s6u8Ead9sWxCDro","Elephant","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","9","211226","https://p.scdn.co/mp3-preview/e2892d09a5d337ed85a23ccbca9c8dcdd30905ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","AUUM71200495","","2015-04-09T16:20:11Z","australian psych,modern rock,neo-psychedelic,rock","0.598","0.553","9","-6.742","0","0.0397","0.562","0.157","0.257","0.533","123.075","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:0LtOwyZoSNZKJWHqjzADpW","Feels Like We Only Go Backwards","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","7","192960","https://p.scdn.co/mp3-preview/ad5f51028ee8013a85ee6f9bad1b83615d25094b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","AUUM71200493","","2015-04-09T16:20:10Z","australian psych,modern rock,neo-psychedelic,rock","0.303","0.9","2","-2.352","0","0.0574","0.0277","0.635","0.11","0.491","149.508","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:6IM45SqAURH6PrvziDs1RQ","Why Won't They Talk To Me?","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","6","286093","https://p.scdn.co/mp3-preview/7566accac13fe8a12f0394160d42187b6f8d8575?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","AUUM71200492","","2015-04-09T16:20:10Z","australian psych,modern rock,neo-psychedelic,rock","0.516","0.871","7","-5.21","1","0.0503","0.553","0.0282","0.0841","0.17","129.946","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:0pJTrMWCiR0TuJ5FApIqrz","Music To Walk Home By","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","5","312213","https://p.scdn.co/mp3-preview/71d61542b5903983e64a0cf05fb0cfadce48ce61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","AUUM71200491","","2015-04-09T16:20:09Z","australian psych,modern rock,neo-psychedelic,rock","0.396","0.884","7","-4.358","1","0.0612","0.00609","0.0876","0.0578","0.485","101.097","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:6ewQE1dNPv9qqlnB1CxrvM","Mind Mischief","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","4","271880","https://p.scdn.co/mp3-preview/618a7d62a5e6dbda01b5a9953d9dfa4c1131f714?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","AUUM71200490","","2015-04-09T16:20:08Z","australian psych,modern rock,neo-psychedelic,rock","0.25","0.942","6","-3.235","1","0.0545","0.0815","0.00097","0.367","0.822","161.333","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:7qU7vhCPKhkDiJYGoboISc","Apocalypse Dreams","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","3","356946","https://p.scdn.co/mp3-preview/205dd634202470f05046b8b5687d2e489c24efd1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","AUUM71200489","","2015-04-09T16:20:08Z","australian psych,modern rock,neo-psychedelic,rock","0.496","0.929","8","-2.279","1","0.0503","0.249","0.131","0.0677","0.267","127.998","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:0YuePEX4KyfLIPMdNLPwgQ","Endors Toi","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","2","186640","https://p.scdn.co/mp3-preview/edda3de848c91b63950476c5a789321b9c08c0c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","AUUM71200488","","2015-04-09T16:20:07Z","australian psych,modern rock,neo-psychedelic,rock","0.242","0.924","3","-3.327","1","0.0804","0.0302","0.461","0.36","0.33","129.155","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:2Gl1Qdx5Px5kVYe0PQoGI0","Be Above It","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:3C2MFZ2iHotUQOSBzdSvM7","Lonerism","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2012-01-01","https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193","1","1","201960","https://p.scdn.co/mp3-preview/59532f7876a5f7d7ac005214fce7803d171fcfc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","AUUM71200487","","2015-04-09T16:20:06Z","australian psych,modern rock,neo-psychedelic,rock","0.746","0.976","4","-6.073","0","0.0682","0.367","0.274","0.111","0.384","118.965","4","","Modular","C © 2012 Modular Recordings, P ℗ 2012 Modular Recordings"
"spotify:track:61K8fIC23a9AuB2pHoQspE","Oh No","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","9","321666","","false","0","US38Y1322709","","2015-04-09T16:19:59Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.269","0.692","7","-7.974","0","0.036","0.784","0.918","0.108","0.122","140.72","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:2Ii6TFETemSA0mYksu3Jzz","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","8","267426","","false","0","US38Y1322708","","2015-04-09T16:19:58Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.212","0.849","11","-6.07","0","0.095","0.174","0.237","0.268","0.248","160.123","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:51XZD1FCrWyU3dDWJH4nzb","Shuggie","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","6","201706","","false","0","US38Y1322706","","2015-04-09T16:19:58Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.467","0.645","1","-7.614","0","0.0364","0.101","0.00524","0.144","0.71","127.947","3","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:5c16qTJKks2JuaKzKPv87g","Oh Yeah","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","7","316893","","false","0","US38Y1322707","","2015-04-09T16:19:58Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.449","0.702","0","-6.288","1","0.0518","0.121","0.0216","0.0733","0.89","174.573","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:3MUEYPaRpKFp72NCmpJ532","Bowling Trophies","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","5","107933","","false","0","US38Y1322705","","2015-04-09T16:19:57Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.405","0.859","9","-9.81","1","0.0445","0.618","0.959","0.415","0.15","102.967","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:2KhIHahkxbzkZho3C3ye2E","On Blue Mountain","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","3","350933","","false","0","US38Y1322703","","2015-04-09T16:19:56Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.322","0.858","10","-7.412","1","0.0491","0.224","0.0272","0.0952","0.391","134.64","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:2SOT09giYc28fUo9ppjCpw","San Francisco","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","4","227906","","false","0","US38Y1322704","","2015-04-09T16:19:56Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.623","0.65","10","-7.953","1","0.0274","0.245","0.000913","0.146","0.879","116.74","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:2aYvXJhIBrxcEnk7uCJCjN","No Destruction","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","2","296573","","false","0","US38Y1322702","","2015-04-09T16:19:55Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.599","0.676","2","-8.213","1","0.0261","0.31","0.0013","0.14","0.895","112.977","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:7kmjqGms2l2ZLGxFGNfCEq","In the Darkness","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","spotify:album:1iQNqvcWTFwfUYnsGgMYBw","We Are the 21st Century Ambassadors of Peace & Magic","spotify:artist:55LHFEtIplWhsfyWZUwkf4","Foxygen","2013-01-22","https://i.scdn.co/image/ab67616d0000b273aae09cc2185e3355c5b11afc","1","1","121013","","false","0","US38Y1322701","","2015-04-09T16:19:55Z","baroque pop,chamber pop,experimental pop,indie rock,indietronica,neo-psychedelic,noise pop","0.361","0.87","9","-6.019","1","0.0417","0.304","0.0119","0.111","0.446","173.24","4","","Jagjaguwar","C 2013 Jagjaguwar, P 2013 Jagjaguwar"
"spotify:track:6tm7tnuU0aayxcEfMftHy7","You Don't Own The Road","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:2uXz9xCs6Nhd3VPskXIgz4","Blood Pressures","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2011-05-03","https://i.scdn.co/image/ab67616d0000b273f43250cef383a5a0709de53e","1","10","202586","","false","0","GBCEL1100014","","2015-04-09T16:19:53Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.708","0.877","8","-4.745","1","0.0964","0.0952","0.00229","0.228","0.785","128.056","4","","Domino Recording Co","C Domino Recording Co Ltd, P Domino Recording Co Ltd"
"spotify:track:7ANg4K5LxoIsVSCZMIhrqh","Pots And Pans","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:2uXz9xCs6Nhd3VPskXIgz4","Blood Pressures","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2011-05-03","https://i.scdn.co/image/ab67616d0000b273f43250cef383a5a0709de53e","1","11","275386","","false","0","GBCEL1100015","","2015-04-09T16:19:53Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.674","0.569","4","-7.012","1","0.042","0.752","0.352","0.092","0.405","138.929","4","","Domino Recording Co","C Domino Recording Co Ltd, P Domino Recording Co Ltd"
"spotify:track:1GnzcQnSnQnIAZWFtOL7hR","Damned If She Do","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:2uXz9xCs6Nhd3VPskXIgz4","Blood Pressures","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2011-05-03","https://i.scdn.co/image/ab67616d0000b273f43250cef383a5a0709de53e","1","9","232840","","false","0","GBCEL1100013","","2015-04-09T16:19:52Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.74","0.764","1","-4.776","1","0.0515","0.0782","0.00544","0.116","0.532","107.002","4","","Domino Recording Co","C Domino Recording Co Ltd, P Domino Recording Co Ltd"
"spotify:track:3VDD2qOwMbTQ2pjTDaTITN","Baby Says","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:2uXz9xCs6Nhd3VPskXIgz4","Blood Pressures","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2011-05-03","https://i.scdn.co/image/ab67616d0000b273f43250cef383a5a0709de53e","1","7","268533","","false","0","GBCEL1100011","","2015-04-09T16:19:51Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.704","0.836","0","-5.26","1","0.0358","0.0209","0.513","0.226","0.521","119.731","4","","Domino Recording Co","C Domino Recording Co Ltd, P Domino Recording Co Ltd"
"spotify:track:6fCrIT2AHC3zG5t7J7joCB","DNA","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:2uXz9xCs6Nhd3VPskXIgz4","Blood Pressures","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2011-05-03","https://i.scdn.co/image/ab67616d0000b273f43250cef383a5a0709de53e","1","6","272360","","false","0","GBCEL1100010","","2015-04-09T16:19:51Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.627","0.817","9","-5.402","1","0.0812","0.0133","0.388","0.124","0.81","170.975","4","","Domino Recording Co","C Domino Recording Co Ltd, P Domino Recording Co Ltd"
