"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6oF8ueLn5hIl4PRp17sxW6","That Would Be Enough","spotify:artist:2OEGI2wrCVmvavKEOMlccy, spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Phillipa Soo, Lin-Manuel Miranda","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","17","178445","https://p.scdn.co/mp3-preview/e4dbe07deb1d10b7c0cf95146025486373d7d066?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT21502612","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,broadway,show tunes","0.499","0.2","2","-10.276","1","0.0355","0.819","0","0.115","0.185","137.367","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:7m9XR7FquXLP1FewdAcNS9","Guns and Ships","spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Leslie Odom Jr., Daveed Diggs, Christopher Jackson, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","18","127578","https://p.scdn.co/mp3-preview/8ae37b8aa7ce3f61b3f4b0e58a08d66ec2084045?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21502613","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,vocal jazz,alternative hip hop,show tunes,show tunes,broadway,show tunes","0.72","0.666","7","-6.914","1","0.328","0.399","0","0.0844","0.383","138.03","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:1mGO8rwCE9zk7H06OxcU5m","History Has Its Eyes on You","spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Christopher Jackson, Lin-Manuel Miranda, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","19","97050","https://p.scdn.co/mp3-preview/3e7fa5481d8763e9bcb97a948888f9bfe0703230?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USAT21502614","spotify:user:evebal","2024-07-15T21:21:12Z","show tunes,broadway,show tunes,broadway,show tunes","0.438","0.373","0","-9.769","0","0.0291","0.803","0","0.123","0.274","77.415","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:733tju3KUeatsbjcTRQ04i","Yorktown (The World Turned Upside Down)","spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","20","242587","https://p.scdn.co/mp3-preview/53ef95b5bf96568cbab4d5837f781d0065839314?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","USAT21502615","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes","0.76","0.883","9","-5.397","0","0.25","0.297","0","0.727","0.51","98.012","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2sEq2rC3ynYsT49x7utWnd","Dear Theodosia","spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Leslie Odom Jr., Lin-Manuel Miranda","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","22","184004","https://p.scdn.co/mp3-preview/bf72edabc340ccba3a13e749b9d4cb2d1114e55e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT21502617","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,vocal jazz,broadway,show tunes","0.598","0.221","9","-10.484","1","0.0303","0.907","0.0000419","0.0723","0.274","106.771","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:7qfoq1JFKBUEIvhqOHzuqX","Non-Stop","spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:5VJN4jB6PqqEg4kJiAj6Eu, spotify:artist:2OEGI2wrCVmvavKEOMlccy, spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Leslie Odom Jr., Lin-Manuel Miranda, Renée Elise Goldsberry, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","1","23","385438","https://p.scdn.co/mp3-preview/6f272903a935d72c9e77f16ab70022b2e4da693e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USAT21502618","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,vocal jazz,broadway,show tunes,broadway,show tunes,broadway,show tunes,show tunes,broadway,show tunes","0.77","0.482","6","-9.529","1","0.351","0.211","0","0.223","0.441","91.994","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2W9u3whoCkQYOUbmnSrHi1","What'd I Miss","spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Daveed Diggs, Leslie Odom Jr., Okieriete Onaodowan, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","1","236701","https://p.scdn.co/mp3-preview/e70ad2d7f975d52ecea6ef3d7e8bd3cbb8fd997b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USAT21502619","spotify:user:evebal","2024-07-15T21:21:12Z","alternative hip hop,show tunes,broadway,show tunes,vocal jazz,show tunes,broadway,show tunes","0.539","0.577","7","-7.763","1","0.386","0.169","0","0.14","0.319","177.787","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:3TfKt8mPpdXfQTMfRjHzyz","Cabinet Battle #1","spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk","Christopher Jackson, Daveed Diggs, Lin-Manuel Miranda, Okieriete Onaodowan","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","2","215226","https://p.scdn.co/mp3-preview/790d3084dfc8ebfcec66c44dd0bac5626e7472c8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USAT21502620","spotify:user:evebal","2024-07-15T21:21:12Z","show tunes,alternative hip hop,show tunes,broadway,show tunes,show tunes","0.607","0.658","11","-7.762","0","0.423","0.0859","0","0.489","0.513","87.043","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2qFIJT5hjqaNFA1GKwl9me","Take a Break","spotify:artist:2OEGI2wrCVmvavKEOMlccy, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:5VJN4jB6PqqEg4kJiAj6Eu, spotify:artist:660YptcR0hNHJ8iEr1qcse","Phillipa Soo, Lin-Manuel Miranda, Renée Elise Goldsberry, Anthony Ramos","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","3","286485","https://p.scdn.co/mp3-preview/96abd608fd0869857223ba211fa311051d7d1dd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT21502621","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,broadway,show tunes,broadway,show tunes,show tunes","0.552","0.371","4","-9.426","1","0.227","0.587","0","0.18","0.587","81.548","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:3s9itRgJYcKhem01P17865","Say No to This","spotify:artist:4H3e5t5utgPvj6Nsuda5QF, spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:2fHcpUAFhqmfloo2HkBN3e, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Jasmine Cephas-Jones, Leslie Odom Jr., Lin-Manuel Miranda, Sydney James Harcourt, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","4","242017","https://p.scdn.co/mp3-preview/25ec78956e6774bba069438003939e5772a051fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USAT21502622","spotify:user:evebal","2024-07-15T21:21:12Z","show tunes,broadway,show tunes,vocal jazz,broadway,show tunes,show tunes,broadway,show tunes","0.754","0.535","9","-8.156","1","0.305","0.464","0","0.19","0.395","81.035","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2TK2KSrzXD6W01qjXVjNGh","The Room Where It Happens","spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Leslie Odom Jr., Lin-Manuel Miranda, Daveed Diggs, Okieriete Onaodowan, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","5","318214","https://p.scdn.co/mp3-preview/162e6fd0f17bfddb6852f5180a10141e603a65b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT21502623","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,vocal jazz,broadway,show tunes,alternative hip hop,show tunes,show tunes,broadway,show tunes","0.638","0.49","4","-9.382","0","0.426","0.271","0","0.664","0.511","173.552","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:05bhmaAD1urZnQMWNd6p3S","Schuyler Defeated","spotify:artist:2OEGI2wrCVmvavKEOMlccy, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:660YptcR0hNHJ8iEr1qcse","Phillipa Soo, Lin-Manuel Miranda, Leslie Odom Jr., Anthony Ramos","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","6","63558","https://p.scdn.co/mp3-preview/6856ef3154d8a831f2d8e0ef3889f38231f91879?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USAT21502624","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,broadway,show tunes,broadway,show tunes,vocal jazz,show tunes","0.745","0.597","0","-10.422","1","0.257","0.236","0","0.157","0.842","102.108","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:6KRHMYPIWRgFWlXPgqO2Fp","Cabinet Battle #2","spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk","Christopher Jackson, Daveed Diggs, Lin-Manuel Miranda, Okieriete Onaodowan","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","7","142639","https://p.scdn.co/mp3-preview/978da70fe6456683e49c47153ac93c2cc735604e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USAT21502625","spotify:user:evebal","2024-07-15T21:21:12Z","show tunes,alternative hip hop,show tunes,broadway,show tunes,show tunes","0.753","0.539","11","-9.117","1","0.537","0.0582","0","0.353","0.519","99.455","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:1WHNqqRWhJVZIdCScFKtl5","Washington on Your Side","spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","8","181477","https://p.scdn.co/mp3-preview/39679718b5fd82335a3907946842cdbcfdabc0ec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USAT21502626","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,vocal jazz,alternative hip hop,show tunes,show tunes,broadway,show tunes","0.884","0.521","10","-10.216","1","0.348","0.165","0","0.0756","0.425","134.051","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:0Iys022UwQ8xBfxE1g4nWZ","One Last Time","spotify:artist:6sLwRSXSUF5JTUnQaFenyj, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Christopher Jackson, Lin-Manuel Miranda, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","9","296387","https://p.scdn.co/mp3-preview/dc73b2d0023dc5cdc088c888bf458552ee0c9f75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT21502627","spotify:user:evebal","2024-07-15T21:21:12Z","show tunes,broadway,show tunes,broadway,show tunes","0.449","0.42","8","-9.624","1","0.356","0.631","0","0.0805","0.41","176.989","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:4eeN8erNIbW2osT0knz5vT","I Know Him","spotify:artist:7KkqUt65v6LMtR369OQ6FB","Jonathan Groff","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","10","97979","https://p.scdn.co/mp3-preview/ddc6e49cec00f3a310304c27df48875a5a9a7771?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT21502628","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,hollywood,movie tunes,show tunes","0.67","0.436","0","-8.636","1","0.364","0.649","0","0.722","0.378","121.581","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:68Ijc4fPmT3P5BN6Vrl2s2","The Adams Administration","spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","11","54840","https://p.scdn.co/mp3-preview/3d38ec9cbced5acd353ac6fb1c58affe59132e21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USAT21502629","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes","0.8","0.362","1","-10.313","1","0.544","0.505","0","0.121","0.792","130.14","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:1DLfR4MOfLYbV6v3xrmWa8","We Know","spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3twuAojvYNrlWZpMkxLm3P, spotify:artist:3cR4rhS2hBWqI7rJEBacvN, spotify:artist:6G3sPhnj4JBCsBVBGvZnkk","Lin-Manuel Miranda, Daveed Diggs, Leslie Odom Jr., Okieriete Onaodowan","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","12","142044","https://p.scdn.co/mp3-preview/489a713e6e970f5c3eebcf2d1236753cf88cfe6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT21502630","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,alternative hip hop,show tunes,broadway,show tunes,vocal jazz,show tunes","0.718","0.484","11","-10.376","1","0.523","0.312","0","0.127","0.692","113.855","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:16sNPUamj4vnA7uQLozRpU","Hurricane","spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Lin-Manuel Miranda, Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","13","143551","https://p.scdn.co/mp3-preview/77f2fad25320d79a27298f4d95d3de77069fe991?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USAT21502631","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes,broadway,show tunes","0.453","0.546","0","-7.952","1","0.309","0.762","0","0.0965","0.398","171.289","5","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:7D1Lf7N7AtCuEq5PGJtIPz","The Reynolds Pamphlet","spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","Original Broadway Cast of Hamilton","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","14","128470","https://p.scdn.co/mp3-preview/528044bd5a4c868e1c7fa61fe4986e7a91364506?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT21502632","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes","0.751","0.573","0","-8.539","0","0.226","0.0277","0","0.129","0.538","141.999","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:4B3qvzOMzLQXLeYgPsG3KA","Burn","spotify:artist:2OEGI2wrCVmvavKEOMlccy","Phillipa Soo","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","15","225240","https://p.scdn.co/mp3-preview/f35e001f3ecefcba2db791c014fb640519dcda9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21502633","spotify:user:evebal","2024-07-15T21:21:12Z","broadway,show tunes","0.582","0.428","2","-9.13","1","0.0516","0.752","0","0.102","0.255","99.608","3","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:6lsFGDo1IEEPFKh94c9kFe","Blow Us All Away","spotify:artist:1Np9GsrPO7dlczjvdehBxs, spotify:artist:0Pg2rEmiZEnmxw4eQwtvsR, spotify:artist:3brilvMAN6ILRUMvaqJWdG, spotify:artist:4aXXDj9aZnlshx7mzj3W1N, spotify:artist:3UUJfRbrA2nTbcg4i0MOwu, spotify:artist:660YptcR0hNHJ8iEr1qcse","Ariana DeBose, Sasha Hutchings, Ephraim Sykes, Lin-Manuel Miranda, Original Broadway Cast of Hamilton, Anthony Ramos","spotify:album:1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda","2015-09-25","https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008","2","16","173594","https://p.scdn.co/mp3-preview/b448852155ec3146114ee06ddf2c92f6fe1da36c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USAT21502634","spotify:user:evebal","2024-07-15T21:21:12Z","movie tunes,broadway,show tunes,broadway,show tunes,show tunes","0.82","0.451","9","-10.177","1","0.461","0.388","0","0.563","0.665","88.566","4","","Atlantic Records","C © 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2015 Hamilton Uptown, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
